Title	ItemNumber	ItemNumberLabel	GroupNumber	ItemCategory	CategoryName	ContosoDatabaseProductKey	ContosoProductID	html:About	UnitCost	UnitPrice	UnitPriceCurrency	UnitPriceLabel	Features	Brand	BrandLabel	Color	ColorLabel	Size	SizeUnit	SizeLabel	Weight	WeightUnit	WeightLabel	ScreenSize	ScreenSizeUnit	ScreenSizeLabel	Memory	MemoryUnit	MemoryLabel	HardDrive	HardDriveUnit	HardDriveLabel	Megapixels	MegapixelsUnit	MegapixelsLabel	Zoom	ZoomUnit	ZoomLabel	RefreshRate	RefreshRateUnit	RefreshRateLabel	NumberOfSpeakers	NumberOfSpeakersLabel	Storage	StorageUnit	StorageLabel	Volume	VolumeUnit	VolumeLabel	BTU	BTUUnit	BTULabel	Coverage	CoverageUnit	CoverageLabel	Campaign	OnSale	Discount	LanguageTag
A. Datum Ultra Compact Digital Camera M190 Black	2010204	Item	20102	201	Digital cameras	1031	401088	Pocket camera with very good print image quality. High sharpness, good color, focus, and contrast. 	$75,88 	$165,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 1 x 2.6	inches	Size				3	inches	Screen size							12,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Black	2010301	Item	20103	201	Digital cameras	946	401003	Stylish camera that fits in your pocket without ruining the line of your jacket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							12,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Grey	2010302	Item	20103	201	Digital cameras	960	401017	Stylish camera that fits in your pocket without ruining the line of your jacket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Grey	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							12,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Pink	2010303	Item	20103	201	Digital cameras	974	401031	Stylish camera that fits in your pocket without ruining the line of your jacket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Pink	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							12,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Ultra Compact Digital Camera M190 Black	2010401	Item	20104	201	Digital cameras	947	401004	An ultra compact camera with a stylish aluminum alloy case and a unique sliding lense design. 	$75,88 	$165,00 	$	Price		A. Datum	Brand	Black	Color	3.6 x 0.8 x 2.1	inches	Size				2,7	inches	Screen size							16,1		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Ultra Compact Digital Camera M190 Grey	2010402	Item	20104	201	Digital cameras	961	401018	An ultra compact camera with a stylish aluminum alloy case and a unique sliding lense design. 	$75,88 	$165,00 	$	Price		A. Datum	Brand	Grey	Color	3.6 x 0.8 x 2.1	inches	Size				2,7	inches	Screen size							16,1		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Ultra Compact Digital Camera M190 Red	2010403	Item	20104	201	Digital cameras	975	401032	An ultra compact camera with a stylish aluminum alloy case and a unique sliding lense design. 	$75,88 	$165,00 	$	Price		A. Datum	Brand	Red	Color	3.6 x 0.8 x 2.1	inches	Size				2,7	inches	Screen size							16,1		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera M300 Pink	2010501	Item	20105	201	Digital cameras	994	401051	Waterproof compact camera that captures high-resolution images. TFT-LCD monitor for clear display and easy use. 	$84,84 	$184,50 	$	Price		A. Datum	Brand	Pink	Color	3.8 x 1 x 2.1	inches	Size				2,7	inches	Screen size							14,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera M300 Yellow	2010502	Item	20105	201	Digital cameras	1008	401065	Waterproof compact camera that captures high-resolution images. TFT-LCD monitor for clear display and easy use. 	$84,84 	$184,50 	$	Price		A. Datum	Brand	Yellow	Color	3.8 x 1 x 2.1	inches	Size				2,7	inches	Screen size							14,1		Megapixels	4	x	Optical zoom																		TRUE	FALSE		
A. Datum Consumer Digital Camera M300 Green	2010503	Item	20105	201	Digital cameras	1022	401079	Waterproof compact camera that captures high-resolution images. TFT-LCD monitor for clear display and easy use. 	$84,84 	$184,50 	$	Price		A. Datum	Brand	Green	Color	3.8 x 1 x 2.1	inches	Size				2,7	inches	Screen size							14,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera M300 Blue	2010504	Item	20105	201	Digital cameras	1036	401093	Waterproof compact camera that captures high-resolution images. TFT-LCD monitor for clear display and easy use. 	$84,84 	$184,50 	$	Price		A. Datum	Brand	Blue	Color	3.8 x 1 x 2.1	inches	Size				2,7	inches	Screen size							14,1		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Compact Digital Camera M200 Silver	2010601	Item	20106	201	Digital cameras	986	401043	Featuring user-friendly controls, this camera takes clear pictures in a variety of settings. Face detection for beautiful portrait pictures. 	$59,32 	$129,00 	$	Price		A. Datum	Brand	Silver	Color	3.7 x 0.9 x 2	inches	Size				3	inches	Screen size							10		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Compact Digital Camera M200 Orange	2010602	Item	20106	201	Digital cameras	1000	401057	Featuring user-friendly controls, this camera takes clear pictures in a variety of settings. Face detection for beautiful portrait pictures. 	$59,32 	$129,00 	$	Price		A. Datum	Brand	Orange	Color	3.7 x 0.9 x 2	inches	Size				3	inches	Screen size							10		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Compact Digital Camera M200 Green	2010603	Item	20106	201	Digital cameras	1014	401071	Featuring user-friendly controls, this camera takes clear pictures in a variety of settings. Face detection for beautiful portrait pictures. 	$59,32 	$129,00 	$	Price		A. Datum	Brand	Green	Color	3.7 x 0.9 x 2	inches	Size				3	inches	Screen size							10		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Compact Digital Camera M200 Blue	2010604	Item	20106	201	Digital cameras	1028	401085	Featuring user-friendly controls, this camera takes clear pictures in a variety of settings. Face detection for beautiful portrait pictures. 	$59,32 	$129,00 	$	Price		A. Datum	Brand	Blue	Color	3.7 x 0.9 x 2	inches	Size				3	inches	Screen size							10		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Silver	2010701	Item	20107	201	Digital cameras	988	401055	A good quality point and shoot digital camera. Sharp images. Captures action, and produces nice landscape. Slim line camera that will fit nicely into your shirt pocket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Silver	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							14,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Orange	2010702	Item	20107	201	Digital cameras	1002	401059	A good quality point and shoot digital camera. Sharp images. Captures action, and produces nice landscape. Slim line camera that will fit nicely into your shirt pocket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Orange	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							14,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Black	2010703	Item	20107	201	Digital cameras	1016	401073	A good quality point and shoot digital camera. Sharp images. Captures action, and produces nice landscape. Slim line camera that will fit nicely into your shirt pocket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							14,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Slim Digital Camera M180 Blue	2010704	Item	20107	201	Digital cameras	1030	401087	A good quality point and shoot digital camera. Sharp images. Captures action, and produces nice landscape. Slim line camera that will fit nicely into your shirt pocket. 	$68,06 	$148,00 	$	Price		A. Datum	Brand	Blue	Color	3.7 x 0.9 x 2.3	inches	Size				2,7	inches	Screen size							14,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum All in One Digital Camera M200 Silver	2010801	Item	20108	201	Digital cameras	990	401047	A compact digital camera and camcorder in one.  Optical image stabilization, great video sharpness and color accuracy. 	$86,45 	$188,00 	$	Price		A. Datum	Brand	Silver	Color	3.7 x 0.9 x 2.3	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum All in One Digital Camera M200 Red	2010802	Item	20108	201	Digital cameras	1004	401061	A compact digital camera and camcorder in one.  Optical image stabilization, great video sharpness and color accuracy. 	$86,45 	$188,00 	$	Price		A. Datum	Brand	Red	Color	3.7 x 0.9 x 2.3	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum All in One Digital Camera M200 Black	2010803	Item	20108	201	Digital cameras	1018	401075	A compact digital camera and camcorder in one.  Optical image stabilization, great video sharpness and color accuracy. 	$86,45 	$188,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 0.9 x 2.3	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum All in One Digital Camera M200 White	2010804	Item	20108	201	Digital cameras	1032	401089	A compact digital camera and camcorder in one.  Optical image stabilization, great video sharpness and color accuracy. 	$86,45 	$188,00 	$	Price		A. Datum	Brand	White	Color	3.7 x 0.9 x 2.3	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Silver	2010901	Item	20109	201	Digital cameras	992	401049	Sophisticated compact digital camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control.  	$96,08 	$290,00 	$	Price		A. Datum	Brand	Silver	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Orange	2010902	Item	20109	201	Digital cameras	1006	401063	Sophisticated compact digital camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control.  	$96,08 	$290,00 	$	Price		A. Datum	Brand	Orange	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Green	2010903	Item	20109	201	Digital cameras	1020	401077	Sophisticated compact digital camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control.  	$96,08 	$290,00 	$	Price		A. Datum	Brand	Green	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Black	2010904	Item	20109	201	Digital cameras	1034	401091	Sophisticated compact digital camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control.  	$96,08 	$290,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							14		Megapixels	4	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera E100 Silver	2011001	Item	20110	201	Digital cameras	993	401050	Digital camera with optical image stabilization and face detection technology for clear, detailed pictures.	$143,26 	$281,00 	$	Price		A. Datum	Brand	Silver	Color	3.9 x 1 x 2.5	inches	Size				3,5	inches	Screen size							16,4		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera E100 Orange	2011002	Item	20110	201	Digital cameras	1007	401064	Digital camera with optical image stabilization and face detection technology for clear, detailed pictures.	$143,26 	$281,00 	$	Price		A. Datum	Brand	Orange	Color	3.9 x 1 x 2.5	inches	Size				3,5	inches	Screen size							16,4		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera E100 Green	2011003	Item	20110	201	Digital cameras	1021	401078	Digital camera with optical image stabilization and face detection technology for clear, detailed pictures.	$143,26 	$281,00 	$	Price		A. Datum	Brand	Green	Color	3.9 x 1 x 2.5	inches	Size				3,5	inches	Screen size							16,4		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Consumer Digital Camera E100 Blue	2011004	Item	20110	201	Digital cameras	1035	401092	Digital camera with optical image stabilization and face detection technology for clear, detailed pictures.	$143,26 	$281,00 	$	Price		A. Datum	Brand	Blue	Color	3.9 x 1 x 2.5	inches	Size				3,5	inches	Screen size							16,4		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Black	2011101	Item	20111	201	Digital cameras	950	401007	Sophisticated camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control. 	$96,08 	$290,00 	$	Price		A. Datum	Brand	Black	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							16,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Silver	2011102	Item	20111	201	Digital cameras	964	401021	Sophisticated camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control. 	$96,08 	$290,00 	$	Price		A. Datum	Brand	Silver	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							16,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
A. Datum Super-zoom Digital Camera X300 Red	2011103	Item	20111	201	Digital cameras	978	401035	Sophisticated camera with SLR-like super-zoom, which covers ranges from wide angle to super telephoto. Optical image stabilization, electronic viewfinder, full photographic control. 	$96,08 	$290,00 	$	Price		A. Datum	Brand	Red	Color	3.7 x 1.1 x 2.4	inches	Size				3	inches	Screen size							16,2		Megapixels	5	x	Optical zoom																		FALSE	FALSE		
